Country,State/Providence/Region,City,Postal Code,Number of Registrations,
Mexico,"San Pedro Garza Garcia, Nl",Del Valle,66220,1,
Mexico,TAMAULIPAS,MADERO,89515,1,
Mexico,Tamaulipas,Madero,N/A,1,
Mexico,TAMAULIPAS,NUEVO LAREDO,88275,1,
Mexico,Tamaulipas,Reynosa,88736,1,
Mexico,TAMAULIPAS,"VICTORIA, TAMAULIPAS",87018,1,
Mexico,"Tijuana, Bc",Col Juarez,22040,1,
Mexico,VERACRUZ,"PUNTA TIBURON ,ALVARADO",95269,1,
Mexico,Zacatecas,Guadalupe,98610,1,
Mexico,Zapopan,Jalisco,45120,1,
Mexico,"Zapopan, Jal",Col Jardines Universidad,45110,1,
Mexico,"Zapopan, Jal",Fracc Rinconada Las Palmas,45130,1,
"Micronesia, Federated States of",Federated States of Micronesia,Kolonia Pohnpei,96941,1,
"Micronesia, Federated States of",FM,Colonia,96943,1,
"Micronesia, Federated States of",Pohnpei State,Kolonia,96941,2,
Montenegro,,Kotor,85330,1,
Montenegro,Montenegro,Ulcinj,85360,2,
Netherlands,,Almelo,7609 PN,1,
Netherlands,,Almere,1363 BM,1,
Netherlands,,Almere,1363ls,1,
Netherlands,,Amsterdam,1012 EX,1,
Netherlands,,AMSTERDAM,1019 DT,1,
Netherlands,,AMSTERDAM,1031 KS,200,
Netherlands,,AMSTERDAM,1066 SP,1,
Netherlands,,Amsterdam,1087ML,1,
Netherlands,,ARNHEM,6846 DD,1,
Netherlands,,BADHOEVEDORP,1171 NA,1,
Netherlands,,BATHMEN,7437 CR,1,
Netherlands,,Berkel en Rodenrijs,2651AB,1,
Netherlands,,Berkel En Rodenrijs,2652 EE,1,
Netherlands,,BLARICUM,1261 KD,1,
Netherlands,,ENSCHEDE,7523 BM,1,
Netherlands,,Enschede,7545xa,1,
Netherlands,,HAARLEM,2012 EZ,1,
Netherlands,,Hellendoorn,7447GE,2,
Netherlands,,Hendrik-Ido-Ambacht,3342VS,1,
Netherlands,,HILVERSUM,1214 CW,4,
Netherlands,,Houten,3991SP,1,
Netherlands,,Huissen,6852BG,1,
Netherlands,,IJSSELSTEIN,3404 JJ,1,
Netherlands,,LAREN NH,1251 ZW,1,
Netherlands,,Maarssen,N/A,1,
Netherlands,,MAASSLUIS,3146 SG,1,
Netherlands,,MARSUM,9034 GP,1,
Netherlands,,MARUM,9363 LC,1,
Netherlands,,NAARDEN,1412 BZ,2,
Netherlands,,Nieuwerkerk aan den IJssel,2911PA,1,
Netherlands,,Nijmegen,6515 JJ,1,
Netherlands,,Oldebroek,8096 RB,1,
Netherlands,,Oldenzaal,7574 VW,1,
Netherlands,,Roermond,6041ha,1,
Netherlands,,SITTARD,6136 SH,1,
Netherlands,,Soest,3764TL,1,
Netherlands,,Spijkenisse,3201 ME,1,
Netherlands,,URK,8322 EK,1,
Netherlands,,UTRECHT,3531 WK,1,
Netherlands,,VALTHERMOND,7876 CJ,1,
Netherlands,,Wageningen,6707EC,1,
Netherlands,,Zevenhuizen,2761 DV,1,
Netherlands,,Zevenhuizen,2761VJ,1,
Netherlands,'S-Gravenhage,Stationsbuurt,2515 VK,8,
Netherlands,Amsterdam,Hoofdweg,1057 BT,1,
Netherlands,Amsterdam,Stadsdeel Nieuw-West,1066 GG,1,
Netherlands,Brabant,Goirle,5052TG,1,
Netherlands,dordrecht netherland,dordrecht,3311gr,1,
Netherlands,Drenthe,Assen,9403 CM,1,
Netherlands,Ede,Veluwse Poort,6711 XT,1,
Netherlands,Flevoland,Lelystad,8245CV,2,
Netherlands,Friesland,Oudehaske,8465pb,1,
Netherlands,Gelderland,Huissen,6852 LK,1,
Netherlands,Gelderland,Putten,3882BS,1,
Netherlands,Gelderland,Voorthuizen,3781PL,1,
Netherlands,GLD,NIJMEGEN,65625EC,1,
Netherlands,Gld,Rossum,5328aa,1,
Netherlands,Groningen,Groningen,9746BL,1,
Netherlands,Groningen,Haren,9752VD,1,
Netherlands,Groningen,Ulrum,9971AM,1,
Netherlands,Leeuwarden,Nijlan En De Zwette,8931 ES,1,
Netherlands,Limburg,Sittard,6136BJ,1,
Netherlands,Nederland,Eys,6287 CE,1,
Netherlands,Nederland,Wassenaar,2243HK,1,
Netherlands,Netherlands,Hoogland,3828XK,3,
Netherlands,Nh,"1093XD, Amsterdam",1093xd,2,
Netherlands,Noord Brabant,Breda,4823kg,1,
Netherlands,Noord Brabant,Eindhoven,5644 KP,8,
Netherlands,Noord Brabant,Helmond,5708 EC,1,
Netherlands,noord brabant,Oosterhout,4906lb,2,
Netherlands,Noord Brabant,Sint Willebrord,4711KL,2,
Netherlands,noord holland,Amstelveen,1183 HE,1,
Netherlands,Noord Holland,Amsterdam,1018EX,1,
Netherlands,Noord Holland,Amsterdam,1098WN,1,
Netherlands,Noord Holland,Hoofddorp,2131HM,1,
Netherlands,Noord-Brabant,Breda,4839 AP,1,
Netherlands,Noord-Brabant,Eersel,5521WS,1,
Netherlands,Noord-Brabant,Oosterhout,4902 ZK,1,
Netherlands,Noord-Holland,Bussum,1401 GD,1,
Netherlands,Noord-Holland,Haarlem,2014HL,1,
Netherlands,Noord-Holland,Muiderberg,1399HG,2,
Netherlands,Noord-Holland,Warmenhuizen,1749 JG,1,
Netherlands,Noord-Holland,Wognum,1687AK,2,
Netherlands,North Holland,Amsterdam,1072AK,1,
Netherlands,North Holland,Amsterdam,1075 RD,1,
Netherlands,North Holland,Amsterdam,1076RC,1,
Netherlands,North-Brabant,Eindhoven,5629KH,1,
Netherlands,Ov.,Enschede,7531DM,1,
Netherlands,Overijsel,Oldenzaal,7577NS,1,
Netherlands,Overijssel,Deventer,7414HP,1,
Netherlands,Overijssel,Grafhorst,8277AP,1,
Netherlands,Overijssel,Tuk,8334 ST,1,
Netherlands,Rijswijk,Presidentenbuurt,2285 AV,1,
Netherlands,The Hague,Rustenburg En Oostbroek,2571 EH,1,
Netherlands,UT,Utrecht,3572RR,1,
Netherlands,Utrecht,Maarssen,3605XM,1,
Netherlands,Utrecht,Maarssen,3607HL,1,
Netherlands,Utrecht,Nieuwegein,3433BA,1,
Netherlands,Utrecht,Woerden,3443HS,1,
Netherlands,Voorburg,Bovenveen,2273 HD,1,
Netherlands,ZH,Bergambacht,2861SG,1,
Netherlands,Zh,Hendrik Ido Ambacht,3342 GW,1,
Netherlands,Zhz,Papendrecht,3356EP,1,
Netherlands,Zuid Holland,'s-Gravenzande,2691MH,1,
Netherlands,Zuid Holland,Barendrecht,2993RM,1,
Netherlands,Zuid Holland,Berkel en Rodenrijs,2651 MN,1,
Netherlands,Zuid holland,Naaldwijk,2673 GL,1,
Netherlands,Zuid Holland,Vlaardingen,3134 AK,1,
Netherlands,Zuid-Holland,Den Haag,2492TL,1,
Netherlands,Zuid-Holland,Hendrik-Ido-Ambacht,3344DC,1,
Netherlands,Zuid-Holland,Reeuwijk,2811GM,1,
Netherlands,Zuid-Holland,Schiedam,3123NR,2,
Netherlands,Zuid-Holland,Wateringen,2291ZT,1,
New Caledonia,,Noumea,N/A,1,
New Zealand,Auckland,Auckland,1024,1,
New Zealand,Auckland,Sandringham,1025,1,
New Zealand,Auckland Central,Auckland,1010,1,
New Zealand,Bay of Plenty,Tauranga,3118,2,
New Zealand,Canterbury,christchurch,8023,1,
New Zealand,Canterbury,Christchurch,8024,1,
New Zealand,Manawatu,Palmerston North,4410,1,
New Zealand,Waikanae,Peka Peka,5391,1,
New Zealand,Wellington,Wellington,6012,1,
Nicaragua,None (International),Managua,N/A,1,
Nigeria,,Abuja,4486,1,
Nigeria,Imo State,Owerri,460109,1,
Nigeria,Lagos,Ojodu Berger,N/A,1,
Nigeria,Lagos,Okota,100263,1,
Nigeria,LAGOS,VICTORIA ISLAND,23401,1,
Nigeria,"Lagos, Lagos State",Onipan,0234,1,
North Macedonia,,Skopje,1000,2,
North Macedonia,Macedonia,Skopje,1000,1,
Northern Mariana Islands,MP,Garapan,96950,1,
Northern Mariana Islands,MP,Rota,96951,1,
Northern Mariana Islands,MP,Saiapn,96950,2,
Northern Mariana Islands,Mp,Saipan,96950,11,
Northern Mariana Islands,MP,Tinian,96952,1,
Northern Mariana Islands,Saipan,China Town,96950,2,
Norway,,Aasgreina,2033,1,
Norway,,Klepp,4352,1,
Norway,,Oslo,0150,1,
Norway,,Sagvaag,5410,1,
Norway,Bamble,Stathelle,3960,2,
Norway,Drammen,Drammen,3036,1,
Norway,Kinn,Raudeberg,6710,1,
Norway,Michigan,Westland,48185,1,
Norway,Møre og Romsdal,Aalesund,6016,1,
Norway,Norway,Oslo,0166,1,
Norway,Noway,DRAMMEN,3022,1,
Norway,Oslo,Oslo,0753,1,
Norway,Oslo,Oslo,0770,1,
Norway,Oslo,Oslo,N-0680,1,
Norway,Oslo,Sagene,0483,1,
Norway,Rogaland,Stavanger,4016,1,
Norway,Sarpsborg,Greaker,1719,1,
Norway,Vestfold,Tonsberg,3113,1,
Panama,,Panamá,N/A,1,
Panama,,"Panama, Panama",N/A,1,
Panama,Panama,Panama,0838-01953,3,
Panama,Panama,Panama,N/A,2,
Panama,"Panama, Panama",Ciudad De Panama,12345,1,
Panama,"Panama, Panama",La Exposicion O Calidonia,,1,
Paraguay,Central,Asuncion,N/A,1,
Peru,EL CALLAO,Bellavista,07011,1,
Peru,LIMA,Lima,15046,1,
Peru,Lima,Miraflores,L18,1,
Peru,lima,Peru,15027,1,
Peru,LIMA,San Isidro,15076,1,
Peru,Peru/Lima,Lima,N/A,1,
Philippines,,Las Piñas City,1750,1,
Philippines,"Bacolod City, Negros Occidental",Villamonte,6100,1,
Philippines,Bohol,Tagbilaran City,6300,1,
Philippines,"Calooc. City North, Metro Manila",Barangay 188,1427,1,
Philippines,Cavite,Imus,4103,1,
Philippines,Cavite,Kawit,4104,1,
Philippines,Cebu,Cebu city,6000,1,
Philippines,Cebu,Mandaue City,6014,1,
Philippines,Metro Manila,Makati City,1211,1,
Philippines,Metro Manila,Muntinlupa City,N/A,1,
Philippines,Metro Manila,Quezon City,1109,1,
Philippines,Metro Manila,Taguig City,1634,2,
Philippines,"Taguig City, Metro Manila",Western Bicutan,1763,1,
Poland,,BIALA PODLASKA,21-500,1,
Poland,,BIELSKO-BIALA,43-300,1,
Poland,,Buczkowice,43-374,1,
Poland,,Bykowce,38-500,1,
Poland,,Chomecice,62052,1,
Poland,,Chorzow,41-506,1,
Poland,,Chyby,62-081,1,
Poland,,Gdansk,80-171,1,
Poland,,Gdynia,81-359,1,
Poland,,KALISZ,62-800,1,
Poland,,KATOWICE,40-156,1,
Poland,,KATOWICE,40-282,1,
Poland,,KATOWICE,40-341,1,
Poland,,Katowice,40-645,1,
Poland,,KATOWICE,40-693,1,
Poland,,KRAKOW,30-348,1,
Poland,,KRAKOW,30-436,1,
Poland,,Krakow,30698,1,
Poland,,Kraków,31-042,1,
Poland,,KRAKOW,31-416,1,
Poland,,Lesko,38-600,1,
Poland,,LEZAJSK,37-300,1,
Poland,,LODZ,91-409,1,
Poland,,Lodz,93-118,1,
Poland,,Lodz,93-342,1,
Poland,,Lodz,94-244,1,
Poland,,Lomianki Gmina,05-092,1,
Poland,,Lubsza,49313,1,
Poland,,Nowa Jastrzabka,33-151,1,
Poland,,Nowy Dwor Mazowiecki,05-100,1,
Poland,,Poznan,60-163,1,
Poland,,Poznan,61-063,1,
Poland,,Poznan,61758,1,
Poland,,Pruszcz Gdanski,83-000,1,
Poland,,RACIBORZ,47-400,1,
Poland,,Rybnik,44-203,1,
Poland,,Sierakowice prawe,96-100,3,
Poland,,Sosnowiec,41-208,1,
Poland,,Sosnowiec,41-216,1,
Poland,,SWIDNICA M.,58-100,1,
Poland,,Swietochlowice,41-600,1,
Poland,,szczecin,70-361,1,
Poland,,Szczecin,70-781,1,
Poland,,TORUN,87-100,1,
Poland,,Tychy,43-100,1,
Poland,,Tychy,43100,1,
Poland,,Warsaw,00199,1,
Poland,,Warsaw,00710,1,
Poland,,WARSAW,01-067,1,
Poland,,Warsaw,01-248,1,
Poland,,Warsaw,01-748,1,
Poland,,Warsaw,02-359,1,
Poland,,Warsaw,02677,1,
Poland,,warsaw,02819,1,
Poland,,Warszawa,00-864,1,
Poland,,Warszawa,01-470,1,
Poland,,WARSZAWA,01-625,1,
Poland,,WARSZAWA,02-495,1,
Poland,,Warszawa,02-677,1,
Poland,,Warszawa,02-791,1,
Poland,,WARSZAWA,02-793,1,
Poland,,Warszawa,02-972,3,
Poland,,Wiaczyn Dolny,92701,1,
Poland,,Wola Kazubowa,95080,1,
Poland,,Wroclaw,50-241,1,
Poland,,WROCLAW,50-303,1,
Poland,,Wroclaw,53-020,1,
Poland,Ciasna,Sierakow Slaski,42-793,1,
Poland,Dolnoslaskie,Wroclaw,51-162,1,
Poland,DOLNOSLASKIE,WROCLAW,53207,1,
Poland,Dolnoslaskie,Wysoka,52-200,1,
Poland,DOLNY SLASK,WROCLAW,50231,1,
Poland,Dolnyslask,Dzierzoniow,58-200,1,
Poland,Dolnyslask,Wroclaw,51-180,1,
Poland,Kobierzyce,Wysoka,52-200,1,
Poland,Krakow,Pradnik Baly,31-324,1,
Poland,KujPom,Torun,87-100,1,
Poland,Lesznowola,Magdalenka,05506,1,
Poland,Lodz,Lodz,90348,1,
Poland,Lodzkie,Lodz,93120,1,
Poland,lodzkie,Rabien,95-070,1,
Poland,lubelskie,Lublin,20307,1,
Poland,Lubuskie,66016 Ploty,66-016,1,
Poland,LUBUSKIE,SWIEBODZIN,66-200,1,
Poland,Lubuskie,Zielona Gora,66-006,1,
Poland,Malopolska,Krakow,31-877,1,
Poland,Malopolska,Suloszowa,32-045,1,
Poland,Malopolskie,Krakow,30-128,1,
Poland,Malopolskie,Krakow,30-504,1,
Poland,masovian district,Pruszkow,05-800,1,
Poland,maz,Lomianki,05-092,2,
Poland,Mazovia,Warsaw,02-952,2,
Poland,Mazovia,Warsaw,02203,1,
Poland,Mazowieckie,Kobylka,05230,1,
Poland,Mazowieckie,Mlawa,06-500,1,
Poland,Mazowieckie,Ozarow Mazowiecki,05-850,1,
Poland,Mazowieckie,Plock,09-410,1,
Poland,mazowieckie,Rybie,05-090,1,
Poland,Mazowieckie,Warsaw,00142,1,
Poland,Mazowieckie,Warszawa,01-258,1,
Poland,mazowieckie,Warszawa,02-256,1,
Poland,mazowieckie,Warszawa,03-259,1,
Poland,Mazowieckie,Wolomin,05-200,1,
Poland,Michalowice,Granica,05-806,1,
Poland,Piaseczno Gmina,Zalesie Górne,05-540,1,
Poland,Poland,Brzezia Laka,55093,1,
Poland,Poland,Gdansk,80858,1,
Poland,Poland,Warsaw,01-460,1,
Poland,Pomorskie,Gdansk,80-119,1,
Poland,pomorskie,Gdansk,80-807,1,
Poland,Silesia,Zabrze,41-800,1,
Poland,Slask,Jastrzebie-Zdroj,44-335,1,
Poland,slask,Swierklaniec,42-622,1,
Poland,Slask,Tychy,43100,1,
Poland,slaskie,bielsko biala,43-382,1,
Poland,SLASKIE,JAWORZNO,43-600,1,
Poland,Slaskie,Katowice,40668,1,
Poland,Slaskie,Wojkowice,42-580,1,
Poland,Warsaw,Wilanow,02-954,2,
Poland,Warszawa,Ursynow,02-860,1,
Poland,WESTPOMMERN,Lubczyna,72-105,1,
Poland,zachodniopomorskie,Sianów,76-004,1,
Portugal,,Lisboa,1600-658,1,
Portugal,,Povoa De Varzim,4490-559,1,
Portugal,,Tavira,8800-216,1,
Portugal,,Vila Nova De Gaia,4430-197,1,
Portugal,FAMALICÃO DA NAZARÉ,NAZARÉ,2450-024,1,
Portugal,Lisboa,Lisboa,1000-005,1,
Portugal,PR,Juana Diaz,00795,1,
Portugal,Santa Maria Da Feira,Canedo,4525-044,1,
Puerto Rico,,Aguada,00602,1,
Puerto Rico,,Aibonito,00705,2,
Puerto Rico,,Arecibo,00612,1,
Puerto Rico,,Bayamon,00957,1,
Puerto Rico,,Bayamon,00959,1,
Puerto Rico,,Cabo Rojo,00623,2,
Puerto Rico,,Canovanas,00729,1,
Puerto Rico,,CAROLINA,00983,2,
Puerto Rico,,Carolina,00987,2,
Puerto Rico,,Cayey,00736,3,
Puerto Rico,,Cayey,00737,1,
Puerto Rico,,Cidra,00739,2,
Puerto Rico,,Corozal,00783,1,
Puerto Rico,,Guaynabo,00966,1,
Puerto Rico,,Guaynabo,00969,1,
Puerto Rico,,HATILLO,00659,1,
Puerto Rico,,Humacao,00791,4,
Puerto Rico,,Isabela,00662,1,
Puerto Rico,,Juncos,00777,1,
Puerto Rico,,LAS PIEDRAS,00771,1,
Puerto Rico,,Luquillo,00773,2,
Puerto Rico,,Manatí,00674,1,
Puerto Rico,,Ponce,00716,1,
Puerto Rico,,Ponce,00717,1,
Puerto Rico,,Ponce,00730,1,
Puerto Rico,,Rincon,00677,2,
Puerto Rico,,Salinas,00751,1,
Puerto Rico,,San Juan,00920,2,
Puerto Rico,,San Juan,00926,1,
Puerto Rico,,San Sebastián,00685,1,
Puerto Rico,,Toa Alta,00953,2,
Puerto Rico,,Toa Baja,00949,2,
Puerto Rico,,Trujillo alto,00760,3,
Puerto Rico,,Trujillo Alto,00976,6,
Puerto Rico,,Utuado,00641,1,
Puerto Rico,,vega baja,00693,3,
Puerto Rico,"Ceiba, PR",Ceiba,00735,1,
Puerto Rico,Outside US,Bayamon,00956,1,
Puerto Rico,P.R,bayamon,00956,1,
Puerto Rico,P.R.,Arecibo,00616,1,
Puerto Rico,P.R.,Bayamón,00956,1,
Puerto Rico,Ponce,Ponce,00728,2,
Puerto Rico,PR,Aguada,00602,8,
Puerto Rico,PR,Aguadilla,00603,15,
Puerto Rico,PR,Aguadilla,00604,4,
Puerto Rico,PR,Aguas Buenas,00703,4,
Puerto Rico,PR,Aibonito,00705,4,
Puerto Rico,PR,Anasco,00610,5,
Puerto Rico,PR,Anasco Pr,00610,2,
Puerto Rico,PR,Angeles,00611,1,
Puerto Rico,PR,Arecibo,00612,16,
Puerto Rico,PR,Bajadero,00616,1,
Puerto Rico,PR,Barceloneta,00617,7,
Puerto Rico,PR,Bayamon,00956,20,
Puerto Rico,PR,Bayamon,00957,8,
Puerto Rico,PR,Bayamon,00959,15,
Puerto Rico,PR,Bayamon,00961,9,
Puerto Rico,PR,Boqueron,00622,2,
Puerto Rico,PR,Cabo Rojo,00623,13,
Puerto Rico,PR,Caguas,00725,29,
Puerto Rico,PR,Caguas,00727,16,
Puerto Rico,PR,Camuy,00627,9,
Puerto Rico,PR,Canovanas,00729,9,
Puerto Rico,PR,Carolina,00979,10,
Puerto Rico,PR,Carolina,00982,7,
Puerto Rico,PR,Carolina,00983,13,
Puerto Rico,PR,Carolina,00985,3,
Puerto Rico,PR,Carolina,00987,17,
Puerto Rico,PR,Catano,00962,1,
Puerto Rico,PR,Cayey,00736,5,
Puerto Rico,PR,Cayey,00737,1,
Puerto Rico,PR,Ceiba,00735,1,
Puerto Rico,PR,Ciales,00638,1,
Puerto Rico,PR,Cidra,00739,4,
Puerto Rico,PR,Coamo,00769,8,
Puerto Rico,PR,Comerio,00782,1,
Puerto Rico,PR,Corozal,00783,3,
Puerto Rico,PR,Coto Laurel,00780,2,
Puerto Rico,PR,CotoLaurel Ponce,00780,1,
Puerto Rico,PR,Dorado,00646,11,
Puerto Rico,PR,FAJARDO,00738,8,
Puerto Rico,PR,Florida,00650,1,
Puerto Rico,PR,Garrochales,00652,1,
Puerto Rico,PR,Guanica,00653,5,
Puerto Rico,PR,Guayama,00784,7,
Puerto Rico,PR,Guayama,00785,1,
Puerto Rico,PR,Guayanilla,00656,3,
Puerto Rico,PR,Guaynabo,00965,1,
Puerto Rico,PR,Guaynabo,00966,19,
Puerto Rico,PR,Guaynabo,00968,8,
Puerto Rico,PR,Guaynabo,00969,36,
Puerto Rico,PR,Guaynabo,00970,6,
Puerto Rico,PR,Guaynabo,00971,12,
Puerto Rico,PR,Gurabo,00778,14,
Puerto Rico,PR,Hatillo,00659,11,
Puerto Rico,PR,Humacao,00791,14,
Puerto Rico,PR,isabela,00662,9,
Puerto Rico,PR,Jayuya,00664,2,
Puerto Rico,PR,Juana Diaz,00795,4,
Puerto Rico,PR,Juncos,00777,3,
Puerto Rico,PR,Lajas,00667,2,
Puerto Rico,PR,Lares,00669,3,
Puerto Rico,PR,LAS PIEDRAS,00771,12,
Puerto Rico,PR,Luquillo,00773,4,
Puerto Rico,PR,MANATI,00674,9,
Puerto Rico,PR,Maricao,00606,1,
Puerto Rico,PR,Mayaguez,00680,13,
Puerto Rico,PR,Mayaguez,00682,6,
Puerto Rico,PR,Moca,00676,9,
Puerto Rico,PR,Morovis,00687,2,
Puerto Rico,PR,Naguabo,00718,3,
Puerto Rico,PR,Naranjito,00719,2,
Puerto Rico,PR,Orocovis,00720,2,
Puerto Rico,PR,PATILLAS,00723,1,
Puerto Rico,PR,Ponce,00716,22,
Puerto Rico,PR,Ponce,00717,3,
Puerto Rico,PR,Ponce,00728,3,
Puerto Rico,PR,PONCE,00730,8,
Puerto Rico,PR,Ponce,00731,3,
Puerto Rico,PR,Quebradillas,00678,5,
Puerto Rico,PR,Rincon,00677,8,
Puerto Rico,PR,Rio Grande,00745,16,
Puerto Rico,PR,Sabana Grande,00637,6,
Puerto Rico,PR,Sabana Hoyos,00688,1,
Puerto Rico,PR,Salinas,00751,1,
Puerto Rico,PR,San German,00683,11,
Puerto Rico,PR,San Juan,00027,1,
Puerto Rico,PR,San Juan,00901,11,
Puerto Rico,PR,San Juan,00905,1,
Puerto Rico,PR,San Juan,00907,19,
Puerto Rico,PR,San Juan,00909,4,
Puerto Rico,PR,San Juan,00911,5,
Puerto Rico,PR,San Juan,00912,5,
Puerto Rico,PR,San Juan,00913,1,
Puerto Rico,PR,San Juan,00915,2,
Puerto Rico,PR,San Juan,00917,3,
Puerto Rico,PR,San Juan,00918,31,
Puerto Rico,PR,San Juan,00920,115,
Puerto Rico,PR,San Juan,00921,15,
Puerto Rico,PR,SAN JUAN,00923,5,
Puerto Rico,PR,San Juan,00924,9,
Puerto Rico,PR,SAN JUAN,00925,3,
Puerto Rico,PR,San Juan,00926,53,
Puerto Rico,PR,SAN JUAN,00927,9,
Puerto Rico,PR,San Juan,00931,1,
Puerto Rico,PR,San Lorenzo,00754,10,
Puerto Rico,PR,San Sebastian,00685,3,
Puerto Rico,PR,Santa Isabel,00757,6,
Puerto Rico,PR,Santurce,00915,1,
Puerto Rico,PR,Toa Alta,00953,19,
Puerto Rico,PR,Toa Baja,00949,19,
Puerto Rico,PR,Trujillo Alto,00976,14,
Puerto Rico,PR,Utuado,00641,2,
Puerto Rico,PR,Vega Alta,00692,6,
Puerto Rico,PR,Vega Alta,00962,3,
Puerto Rico,PR,Vega Baja,00693,7,
Puerto Rico,PR,Vega Baja,00694,1,
Puerto Rico,PR,Villalba,00766,3,
Puerto Rico,PR,Yabucoa,00767,1,
Puerto Rico,PR,Yauco,00698,3,
Puerto Rico,PR - Puerto Rico,Hatillo,00659,2,
Puerto Rico,PR - Puerto Rico,Ponce,00730,1,
Puerto Rico,Puerto Rico,adjuntas,00601,1,
Puerto Rico,Puerto Rico,Aercibo,00612,1,
Puerto Rico,Puerto Rico,Aguada,00602,5,
Puerto Rico,PUERTO RICO,AGUADILLA,00603,2,
Puerto Rico,Puerto Rico,Aguirre,00704-0159,1,
Puerto Rico,Puerto Rico,Aibonito,00705,3,
Puerto Rico,Puerto Rico,Arecibo,00612,3,
Puerto Rico,Puerto Rico,Arecibo,00652,1,
Puerto Rico,Puerto Rico,Barranquitas,00794,1,
Puerto Rico,Puerto Rico,Bayamon,00956,3,
Puerto Rico,Puerto Rico,Bayamon,00957,9,
Puerto Rico,Puerto Rico,Bayamon,00961,5,
Puerto Rico,Puerto Rico,Cabo Rojo,00623,7,
Puerto Rico,Puerto Rico,Caguas,00725,5,
Puerto Rico,Puerto Rico,Caguas,00727,11,
Puerto Rico,Puerto Rico,camuy,00627,2,
Puerto Rico,Puerto Rico,Canovanas,00729,2,
Puerto Rico,Puerto Rico,Carolina,00982,3,
Puerto Rico,Puerto Rico,Carolina,00983,4,
Puerto Rico,PUERTO RICO,Carolina,00987,9,
Puerto Rico,Puerto Rico,Cayey,00736,3,
Puerto Rico,Puerto Rico,Cidra,00739,2,
Puerto Rico,Puerto Rico,Coamo,00769,1,
Puerto Rico,puerto rico,corozal,00783,2,
Puerto Rico,Puerto Rico,Coto Laurel,00780,2,
Puerto Rico,Puerto Rico,Culebra,00775,3,
Puerto Rico,Puerto rico,Fajardo,00738,4,
Puerto Rico,Puerto Rico,Florida,00650,1,
Puerto Rico,Puerto Rico,Guayama,00784,1,
Puerto Rico,Puerto Rico,Guaynabo,00966,6,
Puerto Rico,Puerto Rico,guaynabo,00968,2,
Puerto Rico,Puerto Rico,Guaynabo,00969,5,
Puerto Rico,PUERTO RICO,Gurabo,00778,8,
Puerto Rico,Puerto Rico,Hatillo,00659,1,
Puerto Rico,PUERTO RICO,HUMACAO,00791,3,
Puerto Rico,Puerto Rico,Isabela,00662,2,
Puerto Rico,Puerto Rico,Jan Juan,00908,1,
Puerto Rico,Puerto Rico,Juana Díaz,00795,7,
Puerto Rico,Puerto Rico,Juncos,00777,4,
Puerto Rico,Puerto Rico,Lajas,00667,5,
Puerto Rico,Puerto Rico,Luquillo,00773,1,
Puerto Rico,Puerto Rico,Manati,00674,3,
Puerto Rico,Puerto Rico,Mayaguez,00680,7,
Puerto Rico,Puerto Rico,Mayaguez,00682,3,
Puerto Rico,Puerto Rico,Moca,00676,2,
Puerto Rico,Puerto Rico,Morovis,00687,2,
Puerto Rico,Puerto Rico,NAGUABO,00718,1,
Puerto Rico,Puerto Rico,Naranjito,00719,5,
Puerto Rico,Puerto Rico,Patillas,00723,2,
Puerto Rico,Puerto Rico,Ponce,00716,1,
Puerto Rico,Puerto Rico,Ponce,00728,3,
Puerto Rico,Puerto Rico,PONCE,00731,1,
Puerto Rico,Puerto Rico,Rio Grande,00745,1,
Puerto Rico,Puerto Rico,rio piedras,00924,1,
Puerto Rico,Puerto Rico,Sabana Grande,00637,3,
Puerto Rico,Puerto Rico,Salinas,00751,2,
Puerto Rico,Puerto Rico,San Juan,00901,1,
Puerto Rico,Puerto Rico,san juan,00907,1,
Puerto Rico,Puerto Rico,SAN JUAN,00907-3134,1,
Puerto Rico,Puerto Rico,San Juan,00909,2,
Puerto Rico,Puerto Rico,San Juan,00912,1,
Puerto Rico,Puerto Rico,San Juan,00913,3,
Puerto Rico,Puerto Rico,San Juan,00917,2,
Puerto Rico,Puerto Rico,San Juan,00918,5,
Puerto Rico,Puerto Rico,San Juan,00919,2,
Puerto Rico,Puerto Rico,San Juan,00920,3,
Puerto Rico,puerto rico,san juan,00921,2,
Puerto Rico,Puerto Rico,San Juan,00926,18,
Puerto Rico,Puerto Rico,San Juan,00927,1,
Puerto Rico,Puerto Rico,San Juan,00940,3,
Puerto Rico,Puerto Rico,San juan PR,00926,3,
Puerto Rico,Puerto Rico,San Lorenzo,00754,6,
Puerto Rico,Puerto Rico,San Sebastian,00685,2,
Puerto Rico,Puerto Rico,SanJuan,00926,2,
Puerto Rico,Puerto Rico,Santa Isabel,00757,1,
Puerto Rico,Puerto Rico,Toa Alta,00953,2,
Puerto Rico,Puerto Rico,TOA ALTA,00954,1,
Puerto Rico,Puerto Rico,Toa Baja,00949,3,
Puerto Rico,Puerto Rico,Trujillo Alto,00976,6,
Puerto Rico,Puerto Rico,Vega Alta,00692,5,
Puerto Rico,Puerto Rico,Vega Baja,00693,2,
Puerto Rico,Puerto Rico,Villalba,00766,1,
Puerto Rico,Puerto Rico,Yabucoa,00767,2,
Puerto Rico,Puerto Rico,Yauco,00698,4,
Puerto Rico,Puerto Rico / Coamo,Coamo,00769,1,
Puerto Rico,"Puerto Rico, USA",Mayaguez,00681,2,
